Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Gross_price,Discount,Discount_amt,Net Price,Profit,Payment Mode
13830,11-06-2025,Ela Soni,South,Chennai,Toys,Action Figure,Action Figure Impedit,1,40271,40271,20,8054.2,32216.8,2043.17,Debit Card
13831,16-09-2024,Faiyaz Apte,East,Ranchi,Furniture,Sofa,Sofa Ea,5,72295,361475,20,72295,289180,45698.23,Net Banking
13832,10-10-2023,Eshani Saran,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Iure,3,75120,225360,20,45072,180288,40876.74,COD
13833,29-11-2023,Arnav Golla,East,Kolkata,Sports,Football,Football Modi,5,63288,316440,5,15822,300618,62609.44,Credit Card
13834,03-05-2025,Yasmin Sekhon,West,Mumbai,Sports,Dumbbells,Dumbbells Doloribus,5,28281,141405,10,14140.5,127264.5,31811.06,COD
13835,28-03-2025,Alisha Sachar,East,Ranchi,Toys,RC Car,RC Car Maiores,5,19510,97550,20,19510,78040,7582.09,COD
13836,20-12-2024,Aaryahi Bal,North,Chandigarh,Groceries,Wheat,Wheat Dolore,4,34623,138492,15,20773.8,117718.2,21648.73,UPI
13837,29-05-2025,Prerak Srinivas,East,Kolkata,Home Decor,Cushion,Cushion Unde,4,47826,191304,5,9565.2,181738.8,26895.09,COD
13838,17-01-2024,Myra Bawa,East,Patna,Kitchen,Refrigerator,Refrigerator Totam,1,73288,73288,10,7328.8,65959.2,14300.34,Credit Card
13839,29-05-2024,Dhanush Mand,East,Kolkata,Home Decor,Lamp,Lamp Enim,4,60244,240976,5,12048.8,228927.2,39408.44,Credit Card
13840,22-02-2025,Eva Srinivas,East,Kolkata,Groceries,Spices,Spices Hic,2,9019,18038,15,2705.7,15332.3,1374.04,Credit Card
13841,18-10-2024,Yakshit Raman,South,Chennai,Toys,Doll,Doll Alias,3,21517,64551,0,0,64551,14888.99,Net Banking
13842,13-04-2025,Divij Thaman,East,Patna,Electronics,Laptop,Laptop Ipsum,5,26145,130725,20,26145,104580,7467.72,Credit Card
13843,04-09-2024,Purab Sarraf,North,Amritsar,Home Decor,Wall Art,Wall Art Error,3,69425,208275,20,41655,166620,25352.97,UPI
13844,11-07-2024,Kanav Luthra,North,Jaipur,Beauty,Lipstick,Lipstick Quidem,4,39613,158452,15,23767.8,134684.2,13402.41,Credit Card
13845,09-07-2025,Trisha Majumdar,North,Jaipur,Furniture,Sofa,Sofa Fugiat,3,47394,142182,10,14218.2,127963.8,25034.84,Debit Card
13846,12-03-2025,Indranil Sachdev,South,Bangalore,Home Decor,Cushion,Cushion Non,5,7553,37765,5,1888.25,35876.75,4975.16,UPI
13847,30-11-2023,Aarna Walla,East,Ranchi,Sports,Tennis Racket,Tennis Racket Mollitia,2,61751,123502,10,12350.2,111151.8,24641.53,Net Banking
13848,15-04-2024,Azad Khurana,North,Lucknow,Electronics,Headphones,Headphones Tempora,3,50043,150129,0,0,150129,16029.1,Credit Card
13849,16-06-2025,Nirvi Chana,North,Delhi,Clothing,Women's Wear,Women's Wear Laudantium,1,25700,25700,0,0,25700,2074.63,Credit Card
13850,07-04-2025,Uthkarsh Suresh,East,Guwahati,Kitchen,Cookware Set,Cookware Set Voluptatem,1,48679,48679,5,2433.95,46245.05,3298.12,UPI
13851,25-05-2025,Shalv Wagle,West,Pune,Books,Non-Fiction,Non-Fiction Eveniet,4,57935,231740,0,0,231740,20458.97,COD
13852,21-03-2024,Vivaan Kala,West,Pune,Furniture,Cabinet,Cabinet Dolores,5,10805,54025,10,5402.5,48622.5,5823.27,COD
13853,10-03-2025,Nayantara Jhaveri,South,Bangalore,Groceries,Oil,Oil Voluptatem,1,17122,17122,5,856.1,16265.9,906.59,COD
13854,16-01-2025,Miraan Dutta,West,Goa,Beauty,Face Cream,Face Cream Quo,2,66040,132080,5,6604,125476,16102.97,COD
13855,28-01-2025,Jayesh Mann,West,Mumbai,Toys,RC Car,RC Car Voluptatibus,3,44797,134391,0,0,134391,28231.56,COD
13856,07-04-2025,Tanya Bandi,East,Patna,Sports,Tennis Racket,Tennis Racket Commodi,1,45406,45406,10,4540.6,40865.4,7964.53,COD
13857,15-10-2024,Vidur Suri,West,Pune,Home Decor,Clock,Clock Modi,4,72031,288124,20,57624.8,230499.2,34283.79,Debit Card
13858,13-03-2024,Anay Comar,East,Bhubaneswar,Beauty,Lipstick,Lipstick Quod,1,30699,30699,5,1534.95,29164.05,5598.19,Net Banking
13859,05-11-2023,Divij Mahajan,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Quibusdam,4,34465,137860,0,0,137860,11233.59,Credit Card
13860,26-05-2025,Nitara Mani,East,Bhubaneswar,Beauty,Face Cream,Face Cream Voluptatem,4,30982,123928,5,6196.4,117731.6,15108.5,Net Banking
13861,19-11-2023,Anvi Bahl,West,Surat,Groceries,Spices,Spices Placeat,4,2070,8280,10,828,7452,1691.51,Credit Card
13862,29-07-2024,Badal Sachdeva,South,Bangalore,Kitchen,Juicer,Juicer Repellat,4,16459,65836,0,0,65836,6303.95,Debit Card
13863,07-03-2025,Oorja Dave,East,Guwahati,Groceries,Oil,Oil Corrupti,1,3804,3804,20,760.8,3043.2,637.18,Debit Card
13864,19-10-2023,Misha Ranganathan,East,Ranchi,Furniture,Table,Table Atque,5,61626,308130,5,15406.5,292723.5,71120.16,Net Banking
13865,12-07-2025,Indranil Gokhale,North,Delhi,Books,Non-Fiction,Non-Fiction Exercitationem,4,32226,128904,5,6445.2,122458.8,8662.03,Net Banking
13866,10-05-2025,Tejas Sood,South,Thiruvananthapuram,Kitchen,Cookware Set,Cookware Set Repellendus,1,12751,12751,5,637.55,12113.45,2677.52,COD
13867,19-10-2024,Heer Sathe,North,Amritsar,Kitchen,Microwave,Microwave Velit,3,26362,79086,20,15817.2,63268.8,10536.95,COD
13868,20-01-2024,Fateh Bahl,North,Chandigarh,Beauty,Perfume,Perfume Alias,4,5587,22348,0,0,22348,2065.85,COD
13869,18-11-2023,Kashvi Barad,North,Jaipur,Clothing,Women's Wear,Women's Wear Inventore,2,42612,85224,15,12783.6,72440.4,11698.87,COD
13870,03-03-2025,Bhavin Dhingra,North,Jaipur,Clothing,Accessories,Accessories Qui,5,7555,37775,5,1888.75,35886.25,7789.32,UPI
13871,11-04-2024,Aarna Kunda,North,Jaipur,Kitchen,Refrigerator,Refrigerator Temporibus,2,47271,94542,20,18908.4,75633.6,5582.6,COD
13872,01-02-2024,Khushi Seth,West,Pune,Sports,Yoga Mat,Yoga Mat Autem,5,48403,242015,15,36302.25,205712.75,25594.05,COD
13873,03-06-2024,Nakul Singh,North,Chandigarh,Toys,Board Game,Board Game Quisquam,4,25573,102292,15,15343.8,86948.2,9576.93,Debit Card
13874,09-12-2024,Azad Sathe,North,Amritsar,Beauty,Lipstick,Lipstick Laborum,4,65482,261928,0,0,261928,55149.77,COD
13875,15-09-2025,Jivin Sheth,North,Chandigarh,Electronics,Headphones,Headphones Animi,3,35261,105783,15,15867.45,89915.55,10235.32,UPI
13876,16-11-2024,Abram Khurana,West,Surat,Electronics,Laptop,Laptop Aspernatur,3,46208,138624,10,13862.4,124761.6,27591.91,COD
13877,25-03-2024,Tanya Mander,West,Goa,Furniture,Chair,Chair Dicta,1,35203,35203,15,5280.45,29922.55,7038.52,COD
13878,18-11-2024,Misha Bava,East,Guwahati,Books,Biography,Biography Recusandae,5,38803,194015,0,0,194015,17020.28,Credit Card
13879,02-10-2024,Rasha Dixit,West,Surat,Books,Biography,Biography Facere,2,10003,20006,15,3000.9,17005.1,2554.96,Credit Card
13880,07-05-2025,Drishya Jha,East,Guwahati,Furniture,Cabinet,Cabinet Autem,1,47978,47978,0,0,47978,5386.17,UPI
13881,30-08-2024,Kabir Deep,East,Ranchi,Home Decor,Cushion,Cushion Aperiam,3,47011,141033,15,21154.95,119878.05,19547.8,Debit Card
13882,11-10-2024,Keya Tandon,North,Delhi,Clothing,Shoes,Shoes Earum,3,48199,144597,20,28919.4,115677.6,10571.59,Debit Card
13883,19-01-2025,Fateh Bhavsar,South,Hyderabad,Beauty,Face Cream,Face Cream Quaerat,5,74837,374185,10,37418.5,336766.5,17376.34,Debit Card
13884,03-03-2025,Vritika Batra,East,Guwahati,Electronics,Camera,Camera Voluptate,5,70565,352825,20,70565,282260,32676.94,Debit Card
13885,16-02-2025,Manjari Trivedi,North,Amritsar,Clothing,Men's Wear,Men's Wear Praesentium,4,59075,236300,20,47260,189040,28934.68,UPI
13886,05-01-2025,Veer Edwin,West,Mumbai,Groceries,Sugar,Sugar Suscipit,3,65530,196590,20,39318,157272,9403.17,UPI
13887,13-01-2025,Kanav Tata,South,Bangalore,Sports,Football,Football Eligendi,3,71731,215193,20,43038.6,172154.4,22626.59,UPI
13888,05-05-2024,Pihu Wason,West,Mumbai,Books,Comics,Comics Qui,1,24773,24773,15,3715.95,21057.05,1398.89,COD
13889,27-02-2025,Renee Chander,West,Pune,Clothing,Accessories,Accessories Iusto,2,56585,113170,15,16975.5,96194.5,11679.89,Credit Card
13890,13-12-2023,Divyansh Bhasin,East,Kolkata,Clothing,Accessories,Accessories Itaque,5,11280,56400,5,2820,53580,7884.03,COD
13891,14-09-2024,Aaina Maharaj,North,Amritsar,Sports,Football,Football Tempora,5,58166,290830,5,14541.5,276288.5,50119.67,UPI
13892,02-05-2025,Shamik Date,East,Kolkata,Clothing,Men's Wear,Men's Wear Aliquid,1,10427,10427,10,1042.7,9384.3,925.1,Net Banking
13893,03-03-2025,Anahi Varkey,North,Jaipur,Home Decor,Cushion,Cushion Eos,4,50788,203152,20,40630.4,162521.6,20075.01,UPI
13894,04-04-2025,Stuvan Datta,North,Jaipur,Clothing,Kids Wear,Kids Wear Molestiae,5,9032,45160,5,2258,42902,9026.75,COD
13895,02-03-2024,Badal Rao,West,Goa,Books,Non-Fiction,Non-Fiction Praesentium,5,32316,161580,15,24237,137343,7982.14,UPI
13896,26-02-2024,Nitara Randhawa,West,Goa,Sports,Football,Football Maiores,5,18823,94115,5,4705.75,89409.25,7859.92,Credit Card
13897,11-08-2025,Zeeshan Vaidya,South,Chennai,Electronics,Headphones,Headphones Laboriosam,3,9491,28473,20,5694.6,22778.4,1824.18,COD
13898,19-08-2024,Mehul Roy,East,Guwahati,Clothing,Shoes,Shoes Maiores,4,23988,95952,5,4797.6,91154.4,13546.98,Credit Card
13899,22-03-2025,Anaya Savant,South,Bangalore,Groceries,Sugar,Sugar Officia,2,43254,86508,0,0,86508,8647.31,COD
13900,23-01-2024,Rania Jhaveri,East,Guwahati,Sports,Football,Football Harum,4,46404,185616,10,18561.6,167054.4,18374.62,COD
13901,23-05-2025,Ehsaan Krishnan,South,Coimbatore,Home Decor,Cushion,Cushion Dolore,1,73953,73953,15,11092.95,62860.05,13813.12,UPI
13902,08-08-2024,Tanya Taneja,East,Guwahati,Books,Textbook,Textbook Nihil,1,40421,40421,10,4042.1,36378.9,8474.64,UPI
13903,12-01-2025,Riaan Kalita,North,Amritsar,Sports,Yoga Mat,Yoga Mat Quo,4,44152,176608,0,0,176608,37699.47,COD
13904,01-07-2025,Tanya Amble,South,Chennai,Sports,Tennis Racket,Tennis Racket Inventore,2,74506,149012,0,0,149012,23048.6,Net Banking
13905,06-04-2025,Drishya Chokshi,South,Bangalore,Electronics,Camera,Camera Expedita,1,19730,19730,15,2959.5,16770.5,3416.82,Net Banking
13906,28-11-2023,Elakshi Kannan,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Commodi,5,57236,286180,20,57236,228944,30219.42,COD
13907,01-01-2025,Armaan Kalita,North,Chandigarh,Groceries,Wheat,Wheat Perspiciatis,4,28409,113636,10,11363.6,102272.4,6215.97,COD
13908,22-11-2024,Tanya Barad,North,Delhi,Books,Biography,Biography Sint,4,11791,47164,15,7074.6,40089.4,8210.41,Credit Card
13909,22-10-2023,Kiara Ben,North,Jaipur,Beauty,Foundation,Foundation Molestiae,2,24666,49332,0,0,49332,10545.56,UPI
13910,22-07-2025,Shanaya Bir,South,Thiruvananthapuram,Furniture,Sofa,Sofa Maxime,5,52764,263820,5,13191,250629,43785.18,UPI
13911,22-08-2025,Vritika Dyal,South,Bangalore,Home Decor,Vase,Vase Itaque,2,51158,102316,15,15347.4,86968.6,16151.54,UPI
13912,26-08-2025,Jayan Roy,West,Ahmedabad,Beauty,Face Cream,Face Cream Neque,3,73805,221415,5,11070.75,210344.25,22490.78,Debit Card
13913,14-11-2024,Jayant Joshi,North,Delhi,Home Decor,Vase,Vase Fugiat,1,4647,4647,20,929.4,3717.6,657.81,COD
13914,24-03-2025,Adah Gandhi,South,Hyderabad,Furniture,Cabinet,Cabinet Asperiores,5,62363,311815,0,0,311815,67265.59,COD
13915,31-08-2024,Samar Edwin,East,Patna,Groceries,Wheat,Wheat Recusandae,4,21390,85560,10,8556,77004,11059.43,UPI
13916,16-07-2024,Romil Saha,North,Chandigarh,Beauty,Foundation,Foundation Alias,3,1551,4653,15,697.95,3955.05,342.09,Debit Card
13917,27-03-2025,Nitya Bandi,North,Chandigarh,Toys,Action Figure,Action Figure Eaque,4,49423,197692,10,19769.2,177922.8,17732.94,UPI
13918,12-09-2024,Zain Kota,West,Pune,Home Decor,Cushion,Cushion Aut,1,60959,60959,5,3047.95,57911.05,7265.81,Net Banking
13919,23-07-2024,Mohanlal Jayaraman,South,Coimbatore,Home Decor,Vase,Vase Delectus,2,25048,50096,10,5009.6,45086.4,6500.55,Net Banking
13920,14-11-2023,Siya Arora,East,Kolkata,Home Decor,Wall Art,Wall Art Facere,3,42348,127044,5,6352.2,120691.8,21925.13,Debit Card
13921,27-02-2024,Badal Desai,North,Lucknow,Clothing,Men's Wear,Men's Wear Sapiente,3,35536,106608,20,21321.6,85286.4,20838.06,Debit Card
13922,09-03-2025,Piya Saha,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Eveniet,4,67011,268044,5,13402.2,254641.8,54231.05,Net Banking
13923,12-09-2024,Khushi Iyer,East,Bhubaneswar,Toys,Puzzle,Puzzle Occaecati,3,222,666,15,99.9,566.1,97.74,Debit Card
13924,13-10-2023,Amira Dewan,East,Ranchi,Electronics,Laptop,Laptop Unde,2,77949,155898,15,23384.7,132513.3,16953.48,Debit Card
13925,12-08-2024,Veer Hari,East,Guwahati,Furniture,Bed,Bed Perferendis,3,69452,208356,15,31253.4,177102.6,22802.49,Debit Card
13926,08-09-2024,Jivika Saxena,South,Coimbatore,Groceries,Wheat,Wheat Atque,4,2916,11664,5,583.2,11080.8,1350.43,UPI
13927,09-09-2025,Ela Bains,West,Pune,Electronics,Camera,Camera Modi,4,32597,130388,5,6519.4,123868.6,20841.23,UPI
13928,14-10-2023,Yakshit Ramachandran,North,Chandigarh,Clothing,Accessories,Accessories Architecto,1,59294,59294,15,8894.1,50399.9,6193.37,Debit Card
13929,29-06-2024,Rhea Balay,South,Thiruvananthapuram,Toys,Doll,Doll Similique,3,66736,200208,0,0,200208,36553.03,Debit Card
13930,09-10-2024,Uthkarsh Madan,South,Bangalore,Furniture,Bed,Bed Pariatur,1,74428,74428,20,14885.6,59542.4,6451.26,Net Banking
13931,19-06-2025,Arnav Kunda,North,Lucknow,Electronics,Smartwatch,Smartwatch Nostrum,4,1709,6836,0,0,6836,1085.47,Net Banking
13932,01-04-2024,Divit Hora,East,Kolkata,Books,Fiction,Fiction Fugiat,2,9466,18932,5,946.6,17985.4,1606.5,COD
13933,01-05-2024,Madhav Rama,South,Hyderabad,Sports,Tennis Racket,Tennis Racket Temporibus,1,74859,74859,20,14971.8,59887.2,10247.62,Net Banking
13934,19-12-2024,Hansh Balakrishnan,East,Patna,Electronics,Smartwatch,Smartwatch Illum,1,79709,79709,15,11956.35,67752.65,10348.3,Net Banking
13935,14-07-2025,Lakshay Mall,North,Lucknow,Groceries,Sugar,Sugar Iure,5,43802,219010,5,10950.5,208059.5,37267.99,Credit Card
13936,16-12-2023,Anika Kapoor,East,Patna,Kitchen,Juicer,Juicer Officia,4,53838,215352,10,21535.2,193816.8,19626.97,Debit Card
13937,22-11-2023,Ira Kulkarni,West,Surat,Books,Comics,Comics Quam,1,8911,8911,5,445.55,8465.45,1696.03,UPI
13938,18-04-2024,Samaira Ramakrishnan,North,Jaipur,Clothing,Women's Wear,Women's Wear Quidem,4,72336,289344,5,14467.2,274876.8,25096.29,Net Banking
13939,27-10-2024,Hunar Sachdeva,South,Bangalore,Clothing,Kids Wear,Kids Wear Saepe,2,18052,36104,10,3610.4,32493.6,2960.76,Credit Card
13940,29-06-2025,Akarsh Sachdev,East,Patna,Toys,Puzzle,Puzzle Accusamus,4,34290,137160,10,13716,123444,26964.36,Debit Card
13941,01-09-2024,Urvi Upadhyay,East,Guwahati,Kitchen,Microwave,Microwave Illum,4,32298,129192,20,25838.4,103353.6,17798.92,Debit Card
13942,10-02-2025,Ahana  Tak,West,Mumbai,Furniture,Sofa,Sofa Ipsa,5,31201,156005,15,23400.75,132604.25,18876.5,Debit Card
13943,24-12-2023,Rohan Acharya,East,Ranchi,Toys,Puzzle,Puzzle Sequi,3,53938,161814,20,32362.8,129451.2,10800.88,COD
13944,17-10-2024,Nakul Zacharia,East,Patna,Beauty,Perfume,Perfume Molestiae,2,25704,51408,20,10281.6,41126.4,3162.9,UPI
13945,31-12-2024,Tushar Dua,North,Amritsar,Groceries,Rice,Rice In,2,37132,74264,20,14852.8,59411.2,6255.84,Net Banking
13946,14-01-2024,Mannat Iyer,West,Mumbai,Electronics,Camera,Camera Quae,2,67427,134854,10,13485.4,121368.6,15168.55,Credit Card
13947,07-04-2024,Mehul Toor,East,Patna,Home Decor,Clock,Clock Minima,1,14010,14010,0,0,14010,749.88,Net Banking
13948,12-10-2024,Ranbir Ben,East,Patna,Furniture,Sofa,Sofa Ipsam,5,6606,33030,10,3303,29727,1678.8,COD
13949,25-08-2024,Alia Salvi,North,Delhi,Kitchen,Refrigerator,Refrigerator Enim,2,22249,44498,10,4449.8,40048.2,6850.89,COD
13950,21-04-2025,Jhanvi Sandal,South,Thiruvananthapuram,Books,Comics,Comics Quo,1,19868,19868,20,3973.6,15894.4,1844.37,Net Banking
13951,21-02-2025,Hrishita Jha,East,Patna,Sports,Dumbbells,Dumbbells Ut,4,40150,160600,10,16060,144540,15616.79,Debit Card
13952,08-02-2025,Rhea Dugar,West,Surat,Toys,Board Game,Board Game Quod,5,30135,150675,0,0,150675,21442.39,COD
13953,26-04-2025,Jhanvi Madan,South,Coimbatore,Kitchen,Mixer Grinder,Mixer Grinder Harum,3,13627,40881,5,2044.05,38836.95,5439.11,COD
13954,23-04-2025,Tiya Gera,South,Chennai,Clothing,Shoes,Shoes Deserunt,2,38246,76492,5,3824.6,72667.4,3916.33,Net Banking
13955,16-07-2025,Tushar Gera,North,Lucknow,Home Decor,Clock,Clock Quia,1,54866,54866,15,8229.9,46636.1,5628.13,Net Banking
13956,06-12-2023,Ira Rastogi,North,Amritsar,Furniture,Bed,Bed Officia,2,33697,67394,5,3369.7,64024.3,4799.5,Debit Card
13957,13-05-2024,Vaibhav Bava,North,Delhi,Beauty,Foundation,Foundation Similique,5,2710,13550,10,1355,12195,1602.1,Debit Card
13958,29-04-2025,Kabir Ravi,East,Guwahati,Furniture,Cabinet,Cabinet Asperiores,3,24320,72960,5,3648,69312,9362.15,COD
13959,29-11-2023,Inaaya  Ganesan,East,Bhubaneswar,Sports,Football,Football Modi,3,49558,148674,5,7433.7,141240.3,13429.09,Net Banking
13960,15-01-2024,Jhanvi Bal,West,Ahmedabad,Toys,Puzzle,Puzzle Sapiente,2,30560,61120,0,0,61120,14004.56,Net Banking
13961,12-12-2024,Amani Rastogi,West,Mumbai,Furniture,Cabinet,Cabinet Quam,4,13709,54836,10,5483.6,49352.4,6804.67,COD
13962,21-08-2024,Ryan Lanka,North,Delhi,Toys,Action Figure,Action Figure Asperiores,5,14825,74125,0,0,74125,9274.27,COD
13963,29-12-2024,Drishya Chana,West,Mumbai,Books,Fiction,Fiction Commodi,3,28627,85881,0,0,85881,7488.56,Credit Card
13964,12-08-2025,Parinaaz Din,East,Bhubaneswar,Groceries,Sugar,Sugar Modi,3,41428,124284,5,6214.2,118069.8,19715.81,Credit Card
13965,28-11-2024,Navya Taneja,West,Pune,Electronics,Mobile,Mobile Aspernatur,3,12069,36207,0,0,36207,7151.36,Credit Card
13966,31-07-2025,Ritvik Dara,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Dolor,3,39237,117711,10,11771.1,105939.9,13368.94,COD
13967,16-04-2024,Bhavin Ganesan,East,Kolkata,Clothing,Accessories,Accessories Est,5,71144,355720,0,0,355720,51224.26,Debit Card
13968,20-01-2025,Vritika Sant,West,Goa,Kitchen,Juicer,Juicer Distinctio,3,15926,47778,20,9555.6,38222.4,5453.06,Debit Card
13969,21-05-2025,Amani Apte,North,Lucknow,Home Decor,Wall Art,Wall Art Laboriosam,4,48409,193636,20,38727.2,154908.8,15605.01,Net Banking
13970,04-07-2024,Mishti Manne,West,Ahmedabad,Clothing,Accessories,Accessories Dolor,1,49538,49538,20,9907.6,39630.4,8600.88,Net Banking
13971,15-04-2024,Umang Roy,West,Pune,Furniture,Chair,Chair Harum,5,22134,110670,5,5533.5,105136.5,5406.01,Net Banking
13972,17-01-2024,Uthkarsh Viswanathan,North,Delhi,Furniture,Bed,Bed Autem,5,61532,307660,0,0,307660,17078.5,Credit Card
13973,09-08-2024,Biju Dugar,East,Patna,Groceries,Sugar,Sugar Deleniti,4,17731,70924,15,10638.6,60285.4,3073.78,COD
13974,10-11-2024,Krish Ram,East,Bhubaneswar,Clothing,Kids Wear,Kids Wear Repellat,1,55828,55828,20,11165.6,44662.4,7164.6,UPI
13975,05-06-2025,Ranbir Rajagopal,East,Ranchi,Books,Non-Fiction,Non-Fiction Deleniti,1,50349,50349,20,10069.8,40279.2,3223.81,Credit Card
13976,14-01-2024,Piya Magar,South,Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Voluptatibus,1,31014,31014,5,1550.7,29463.3,4461.13,Credit Card
13977,31-03-2025,Zara Khalsa,East,Ranchi,Home Decor,Lamp,Lamp Velit,5,40921,204605,15,30690.75,173914.25,41421.06,Credit Card
13978,21-06-2024,Riaan Yohannan,West,Ahmedabad,Beauty,Face Cream,Face Cream Quos,1,5000,5000,5,250,4750,251.62,COD
13979,02-08-2024,Prerak Sawhney,North,Amritsar,Books,Textbook,Textbook Repudiandae,2,19620,39240,20,7848,31392,1800.79,Debit Card
13980,05-04-2024,Abram Lata,North,Delhi,Groceries,Wheat,Wheat Aspernatur,2,63955,127910,0,0,127910,10570.02,Debit Card
13981,10-06-2025,Arhaan Sidhu,North,Delhi,Furniture,Cabinet,Cabinet Occaecati,5,6114,30570,10,3057,27513,5304.31,Credit Card
13982,26-01-2025,Nishith Arora,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Ea,4,14793,59172,15,8875.8,50296.2,5620.01,UPI
13983,27-01-2024,Aayush Tak,North,Delhi,Kitchen,Microwave,Microwave Beatae,3,305,915,10,91.5,823.5,127.44,UPI
13984,25-06-2025,Vihaan Dani,North,Lucknow,Sports,Dumbbells,Dumbbells Rerum,4,69085,276340,20,55268,221072,25935.21,Net Banking
13985,22-03-2024,Aaina Sagar,North,Chandigarh,Sports,Cricket Bat,Cricket Bat Aperiam,1,49113,49113,0,0,49113,10380.7,Credit Card
13986,18-06-2024,Kashvi Tiwari,East,Guwahati,Furniture,Chair,Chair Adipisci,1,53555,53555,20,10711,42844,6579.6,Debit Card
13987,09-10-2024,Adira Bansal,North,Chandigarh,Sports,Tennis Racket,Tennis Racket Doloremque,2,20837,41674,0,0,41674,10172.62,Debit Card
13988,17-01-2024,Neelofar Dhawan,East,Patna,Sports,Tennis Racket,Tennis Racket Ex,4,65896,263584,20,52716.8,210867.2,21585.81,UPI
13989,21-10-2024,Nirvaan Master,North,Amritsar,Kitchen,Refrigerator,Refrigerator Ipsum,1,70885,70885,10,7088.5,63796.5,6201.21,Net Banking
13990,27-07-2024,Umang Chahal,North,Chandigarh,Books,Comics,Comics Eveniet,5,11091,55455,0,0,55455,2989.92,Net Banking
13991,05-01-2024,Kimaya Gera,West,Surat,Books,Biography,Biography Sint,1,2322,2322,5,116.1,2205.9,346.13,Debit Card
13992,28-05-2024,Rati Banerjee,North,Amritsar,Kitchen,Refrigerator,Refrigerator Aliquid,5,73352,366760,15,55014,311746,42399.24,UPI
13993,11-10-2024,Dhanush Tara,North,Amritsar,Beauty,Foundation,Foundation Tempora,4,25280,101120,15,15168,85952,13599.09,COD
13994,27-10-2024,Nehmat Kannan,East,Guwahati,Beauty,Foundation,Foundation Hic,3,43877,131631,15,19744.65,111886.35,23247.55,Debit Card
13995,19-01-2024,Anahi Choudhry,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Nisi,3,58788,176364,20,35272.8,141091.2,25543.61,Net Banking
13996,04-08-2024,Hiran Kala,East,Ranchi,Toys,Doll,Doll Ea,3,39367,118101,20,23620.2,94480.8,15133.19,COD
13997,09-11-2023,Shray Jayaraman,East,Ranchi,Electronics,Smartwatch,Smartwatch Possimus,4,15240,60960,15,9144,51816,7579.37,Net Banking
13998,12-01-2025,Zain Dani,South,Hyderabad,Home Decor,Cushion,Cushion Similique,1,28121,28121,0,0,28121,2646.92,Net Banking
13999,02-02-2025,Ahana  Wable,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Praesentium,2,38624,77248,0,0,77248,12652.94,Credit Card
14000,17-12-2023,Tarini Varkey,West,Ahmedabad,Electronics,Mobile,Mobile Alias,2,44179,88358,5,4417.9,83940.1,5644.28,COD
14001,23-04-2024,Jayant Mallick,South,Hyderabad,Electronics,Smartwatch,Smartwatch Occaecati,2,29790,59580,10,5958,53622,5830.42,UPI
14002,22-05-2024,Madhav Barad,East,Guwahati,Kitchen,Cookware Set,Cookware Set Voluptatum,5,33828,169140,5,8457,160683,33754.92,Net Banking
14003,12-08-2025,Vritika Sethi,South,Hyderabad,Electronics,Smartwatch,Smartwatch Repudiandae,3,28443,85329,5,4266.45,81062.55,4975.59,Net Banking
14004,23-07-2024,Kiaan Gala,West,Mumbai,Kitchen,Microwave,Microwave Deleniti,1,59998,59998,15,8999.7,50998.3,9612.04,Debit Card
14005,27-02-2024,Kartik Bhandari,East,Patna,Beauty,Foundation,Foundation Sed,2,52569,105138,0,0,105138,6082.19,COD
14006,14-03-2025,Vidur Deol,North,Lucknow,Sports,Dumbbells,Dumbbells Ullam,4,21017,84068,0,0,84068,11855.58,UPI
14007,17-11-2024,Dhanuk Saxena,North,Delhi,Sports,Cricket Bat,Cricket Bat Quos,3,57585,172755,20,34551,138204,9449.04,Debit Card
14008,28-04-2024,Damini Barman,South,Chennai,Toys,Doll,Doll Enim,5,37349,186745,10,18674.5,168070.5,34912.42,UPI
14009,01-07-2025,Myra Dada,West,Surat,Electronics,Camera,Camera Ex,3,27312,81936,20,16387.2,65548.8,14067.84,Net Banking
14010,12-11-2023,Samiha Shan,East,Kolkata,Groceries,Oil,Oil Praesentium,1,51919,51919,5,2595.95,49323.05,2779.33,Net Banking
14011,22-06-2025,Manjari Bumb,West,Goa,Home Decor,Lamp,Lamp Aliquid,2,35266,70532,20,14106.4,56425.6,10575.53,COD
14012,23-06-2024,Yasmin Chahal,South,Thiruvananthapuram,Groceries,Rice,Rice Dolores,4,11341,45364,5,2268.2,43095.8,8319.61,COD
14013,16-09-2025,Kiara Chopra,North,Amritsar,Sports,Dumbbells,Dumbbells Omnis,2,1725,3450,0,0,3450,748.85,COD
14014,30-06-2025,Aniruddh Shetty,South,Chennai,Beauty,Face Cream,Face Cream Iure,4,70596,282384,5,14119.2,268264.8,57443.39,Debit Card
